Mått;År;Region;Diagnos;Kön;Ålder;Värde
False;2002;22;4;3;6;7.7
False;2002;22;4;3;9;6.57
False;2002;22;4;3;12;26.5
False;2002;23;4;3;10;11.25
False;2002;23;4;3;16;35.6
False;2002;23;4;3;19;3.9
False;2002;24;4;3;4;37.13
False;2002;24;4;3;6;12.01
False;2002;24;4;3;7;6.28
False;2002;24;4;3;10;5.88
False;2002;24;4;3;11;5.72
False;2002;24;4;3;15;18.48
False;2002;25;4;3;1;16.77
False;2002;25;4;3;16;20.58
False;2002;1;4;3;5;8.53
False;2002;1;4;3;9;3.08
False;2002;4;4;3;6;7.33
False;2002;6;4;3;12;4.46
False;2002;8;4;3;8;6.37
False;2002;12;4;3;10;4.08
False;2002;12;4;3;13;9.91
False;2002;14;4;3;9;7.08
False;2002;17;4;3;11;10.24
False;2002;25;4;3;12;10.8
False;2002;0;4;3;2;1.1
False;2002;1;4;3;16;5.49
False;2002;14;4;3;14;1.59
False;2002;17;4;3;17;33.0
False;2002;25;4;3;2;13.72
False;2002;0;4;3;3;1.6300000000000001
False;2002;0;4;3;4;10.270000000000001
False;2002;0;4;3;5;12.200000000000001
False;2002;0;4;3;6;7.130000000000001
False;2002;0;4;3;7;6.5
False;2002;0;4;3;8;4.3999999999999995
False;2002;0;4;3;9;6.31
False;2002;0;4;3;10;4.26
False;2002;0;4;3;11;5.53
False;2002;0;4;3;12;5.550000000000001
False;2002;0;4;3;13;6.8500000000000005
False;2002;0;4;3;14;3.39
False;2002;0;4;3;15;5.880000000000001
False;2002;0;4;3;16;9.510000000000002
False;2002;0;4;3;17;14.33
False;2002;0;4;3;18;11.010000000000002
False;2002;0;4;3;19;5.989999999999999
False;2002;1;4;3;7;7.16
False;2002;1;4;3;10;2.4899999999999998
False;2002;1;4;3;12;5.470000000000001
False;2002;1;4;3;13;5.699999999999999
False;2002;1;4;3;18;13.560000000000002
False;2002;1;4;3;19;4.550000000000001
False;2002;4;4;3;11;10.6
False;2002;4;4;3;19;5.039999999999999
False;2002;5;4;3;4;12.18
False;2002;5;4;3;6;7.54
False;2002;5;4;3;7;3.69
False;2002;5;4;3;11;7.08
False;2002;5;4;3;13;9.22
False;2002;5;4;3;14;5.63
False;2002;5;4;3;15;12.04
False;2002;5;4;3;17;23.97
False;2002;5;4;3;19;6.049999999999999
False;2002;6;4;3;9;24.1
False;2002;6;4;3;19;5.47
False;2002;7;4;3;8;8.42
False;2002;7;4;3;9;18.44
False;2002;7;4;3;19;3.96
False;2002;8;4;3;16;20.12
False;2002;8;4;3;19;8.53
False;2002;12;4;3;9;4.08
False;2002;12;4;3;19;4.829999999999999
False;2002;14;4;3;3;6.7
False;2002;14;4;3;4;12.330000000000002
False;2002;14;4;3;5;11.27
False;2002;14;4;3;18;8.459999999999999
False;2002;14;4;3;19;6.38
False;2002;17;4;3;7;18.03
False;2002;17;4;3;19;9.149999999999999
False;2002;18;4;3;6;12.25
False;2002;18;4;3;8;10.68
False;2002;18;4;3;9;11.78
False;2002;18;4;3;10;16.950000000000003
False;2002;18;4;3;18;69.3
False;2002;18;4;3;19;9.51
False;2002;19;4;3;14;17.92
False;2002;19;4;3;19;5.73
False;2002;21;4;3;5;14.14
False;2002;21;4;3;8;10.58
False;2002;21;4;3;19;6.84
False;2002;22;4;3;10;6.02
False;2002;22;4;3;15;8.35
False;2002;22;4;3;19;6.950000000000001
False;2002;24;4;3;5;21.89
False;2002;24;4;3;12;5.85
False;2002;24;4;3;13;15.07
False;2002;24;4;3;17;14.14
False;2002;24;4;3;18;38.5
False;2002;24;4;3;19;9.41
False;2002;25;4;3;5;28.57
False;2002;25;4;3;7;19.299999999999997
False;2002;25;4;3;11;5.29
False;2002;25;4;3;13;20.43
False;2002;25;4;3;19;10.23
False;2002;0;2;3;3;1.14
False;2002;0;2;3;4;6.47
False;2002;0;2;3;5;14.530000000000001
False;2002;0;2;3;6;10.26
False;2002;0;2;3;7;13.98
False;2002;0;2;3;8;16.26
False;2002;0;2;3;9;20.689999999999998
False;2002;0;2;3;10;25.6
False;2002;0;2;3;11;31.16
False;2002;0;2;3;12;32.25
False;2002;0;2;3;13;38.8
False;2002;0;2;3;14;34.78
False;2002;0;2;3;15;69.65
False;2002;0;2;3;16;149.9
False;2002;0;2;3;17;388.27
False;2002;0;2;3;18;1373.5800000000002
False;2002;0;2;3;19;66.77
False;2002;1;2;3;3;1.69
False;2002;1;2;3;4;1.03
False;2002;1;2;3;5;14.18
False;2002;1;2;3;6;8.32
False;2002;1;2;3;7;12.370000000000001
False;2002;1;2;3;8;21.159999999999997
False;2002;1;2;3;9;20.78
False;2002;1;2;3;10;23.29
False;2002;1;2;3;11;32.099999999999994
False;2002;1;2;3;12;32.08
False;2002;1;2;3;13;45.629999999999995
False;2002;1;2;3;14;35.21
False;2002;1;2;3;15;71.96000000000001
False;2002;1;2;3;16;149.92
False;2002;1;2;3;17;325.69
False;2002;1;2;3;18;1316.1399999999999
False;2002;1;2;3;19;56.0
False;2002;3;2;3;3;4.47
False;2002;3;2;3;5;18.36
False;2002;3;2;3;6;21.91
False;2002;3;2;3;7;9.13
False;2002;3;2;3;8;17.52
False;2002;3;2;3;9;14.850000000000001
False;2002;3;2;3;10;4.89
False;2002;3;2;3;11;23.05
False;2002;3;2;3;12;27.42
False;2002;3;2;3;13;20.13
False;2002;3;2;3;14;26.39
False;2002;3;2;3;17;263.49
False;2002;3;2;3;18;1191.14
False;2002;3;2;3;19;47.53
False;2002;4;2;3;4;6.28
False;2002;4;2;3;5;7.61
False;2002;4;2;3;6;7.33
False;2002;4;2;3;7;31.43
False;2002;4;2;3;9;36.19
False;2002;4;2;3;10;11.74
False;2002;4;2;3;11;21.2
False;2002;4;2;3;12;20.16
False;2002;4;2;3;13;34.019999999999996
False;2002;4;2;3;16;158.16
False;2002;4;2;3;17;404.88
False;2002;4;2;3;18;1734.3899999999999
False;2002;4;2;3;19;72.83
False;2002;5;2;3;4;16.23
False;2002;5;2;3;5;25.85
False;2002;5;2;3;7;29.53
False;2002;5;2;3;8;20.51
False;2002;5;2;3;9;19.09
False;2002;5;2;3;10;15.2
False;2002;5;2;3;11;28.34
False;2002;5;2;3;12;34.63
False;2002;5;2;3;13;41.519999999999996
False;2002;5;2;3;14;16.9
False;2002;5;2;3;15;36.1
False;2002;5;2;3;16;114.28
False;2002;5;2;3;17;375.61
False;2002;5;2;3;18;1311.97
False;2002;5;2;3;19;63.94
False;2002;6;2;3;3;4.11
False;2002;6;2;3;5;38.08
False;2002;6;2;3;6;21.43
False;2002;6;2;3;7;13.96
False;2002;6;2;3;8;13.15
False;2002;6;2;3;9;9.64
False;2002;6;2;3;10;28.52
False;2002;6;2;3;11;22.72
False;2002;6;2;3;12;17.86
False;2002;6;2;3;13;35.69
False;2002;6;2;3;14;35.129999999999995
False;2002;6;2;3;15;43.18
False;2002;6;2;3;17;307.35
False;2002;6;2;3;19;68.32
False;2002;7;2;3;4;9.01
False;2002;7;2;3;5;9.09
False;2002;7;2;3;6;19.07
False;2002;7;2;3;7;9.07
False;2002;7;2;3;8;16.85
False;2002;7;2;3;10;25.74
False;2002;7;2;3;11;31.950000000000003
False;2002;7;2;3;12;56.28
False;2002;7;2;3;13;96.07
False;2002;7;2;3;14;24.84
False;2002;7;2;3;15;51.56
False;2002;7;2;3;16;170.98
False;2002;7;2;3;17;367.27000000000004
False;2002;7;2;3;19;64.49000000000001
False;2002;8;2;3;3;5.96
False;2002;8;2;3;5;32.62
False;2002;8;2;3;6;33.09
False;2002;8;2;3;7;7.32
False;2002;8;2;3;9;41.11
False;2002;8;2;3;10;25.57
False;2002;8;2;3;11;17.76
False;2002;8;2;3;12;46.27
False;2002;8;2;3;13;36.85
False;2002;8;2;3;14;25.72
False;2002;8;2;3;16;110.65
False;2002;8;2;3;17;486.89000000000004
False;2002;8;2;3;18;1207.4199999999998
False;2002;8;2;3;19;76.7
False;2002;9;2;3;5;31.67
False;2002;9;2;3;8;50.23
False;2002;9;2;3;11;47.86
False;2002;9;2;3;13;62.92
False;2002;9;2;3;15;82.59
False;2002;9;2;3;16;145.95
False;2002;9;2;3;19;55.75
False;2002;10;2;3;4;11.1
False;2002;10;2;3;6;11.36
False;2002;10;2;3;7;52.57
False;2002;10;2;3;8;9.74
False;2002;10;2;3;9;21.96
False;2002;10;2;3;10;52.45
False;2002;10;2;3;11;38.13
False;2002;10;2;3;12;44.05
False;2002;10;2;3;13;33.66
False;2002;10;2;3;14;26.32
False;2002;10;2;3;15;28.86
False;2002;10;2;3;16;115.38000000000001
False;2002;10;2;3;17;376.76
False;2002;10;2;3;18;802.8100000000001
False;2002;10;2;3;19;58.69
False;2002;12;2;3;4;8.99
False;2002;12;2;3;5;17.52
False;2002;12;2;3;6;10.73
False;2002;12;2;3;7;14.170000000000002
False;2002;12;2;3;8;14.41
False;2002;12;2;3;9;27.19
False;2002;12;2;3;10;16.35
False;2002;12;2;3;11;29.47
False;2002;12;2;3;12;17.52
False;2002;12;2;3;13;54.54
False;2002;12;2;3;14;28.0
False;2002;12;2;3;15;66.31
False;2002;12;2;3;16;144.14000000000001
False;2002;12;2;3;17;346.29
False;2002;12;2;3;18;1397.68
False;2002;12;2;3;19;67.15
False;2002;13;2;3;4;5.75
False;2002;13;2;3;5;13.55
False;2002;13;2;3;6;6.68
False;2002;13;2;3;7;11.25
False;2002;13;2;3;8;5.01
False;2002;13;2;3;9;16.28
False;2002;13;2;3;10;27.33
False;2002;13;2;3;11;31.26
False;2002;13;2;3;12;25.299999999999997
False;2002;13;2;3;13;6.76
False;2002;13;2;3;14;40.08
False;2002;13;2;3;15;87.99000000000001
False;2002;13;2;3;16;97.97
False;2002;13;2;3;17;386.25
False;2002;13;2;3;18;1038.33
False;2002;13;2;3;19;54.4
False;2002;14;2;3;4;11.21
False;2002;14;2;3;5;14.629999999999999
False;2002;14;2;3;6;9.94
False;2002;14;2;3;7;11.38
False;2002;14;2;3;8;14.3
False;2002;14;2;3;9;17.21
False;2002;14;2;3;10;34.519999999999996
False;2002;14;2;3;11;38.31
False;2002;14;2;3;12;43.16
False;2002;14;2;3;13;36.98
False;2002;14;2;3;14;42.83
False;2002;14;2;3;15;73.79
False;2002;14;2;3;16;156.82
False;2002;14;2;3;17;382.28
False;2002;14;2;3;18;1504.1
False;2002;14;2;3;19;71.85
False;2002;17;2;3;6;6.74
False;2002;17;2;3;7;6.01
False;2002;17;2;3;8;21.27
False;2002;17;2;3;9;5.76
False;2002;17;2;3;10;32.66
False;2002;17;2;3;11;25.6
False;2002;17;2;3;12;29.97
False;2002;17;2;3;13;19.73
False;2002;17;2;3;14;36.73
False;2002;17;2;3;15;83.57
False;2002;17;2;3;16;153.69
False;2002;17;2;3;17;352.01
False;2002;17;2;3;18;1193.6100000000001
False;2002;17;2;3;19;64.67999999999999
False;2002;18;2;3;4;6.03
False;2002;18;2;3;5;12.59
False;2002;18;2;3;6;6.13
False;2002;18;2;3;7;5.63
False;2002;18;2;3;8;10.68
False;2002;18;2;3;9;11.78
False;2002;18;2;3;10;39.53
False;2002;18;2;3;11;36.42
False;2002;18;2;3;12;24.57
False;2002;18;2;3;13;40.11
False;2002;18;2;3;14;52.25
False;2002;18;2;3;15;79.33
False;2002;18;2;3;16;93.08
False;2002;18;2;3;17;618.5799999999999
False;2002;18;2;3;18;1649.57
False;2002;18;2;3;19;85.63
False;2002;19;2;3;3;5.79
False;2002;19;2;3;5;23.06
False;2002;19;2;3;6;7.15
False;2002;19;2;3;7;6.25
False;2002;19;2;3;8;5.56
False;2002;19;2;3;9;12.58
False;2002;19;2;3;10;19.14
False;2002;19;2;3;11;23.04
False;2002;19;2;3;12;32.989999999999995
False;2002;19;2;3;13;28.37
False;2002;19;2;3;14;44.82
False;2002;19;2;3;15;95.28
False;2002;19;2;3;16;204.19
False;2002;19;2;3;17;219.72
False;2002;19;2;3;18;978.08
False;2002;19;2;3;19;53.94
False;2002;20;2;3;4;11.37
False;2002;20;2;3;7;18.73
False;2002;20;2;3;8;5.47
False;2002;20;2;3;9;22.61
False;2002;20;2;3;10;41.84
False;2002;20;2;3;11;24.19
False;2002;20;2;3;12;9.56
False;2002;20;2;3;13;45.32
False;2002;20;2;3;14;46.03
False;2002;20;2;3;15;86.79
False;2002;20;2;3;16;153.76
False;2002;20;2;3;17;569.48
False;2002;20;2;3;18;1363.42
False;2002;20;2;3;19;80.56
False;2002;21;2;3;4;6.1
False;2002;21;2;3;6;6.61
False;2002;21;2;3;7;23.7
False;2002;21;2;3;8;21.16
False;2002;21;2;3;9;39.8
False;2002;21;2;3;10;59.07
False;2002;21;2;3;11;34.34
False;2002;21;2;3;12;46.74
False;2002;21;2;3;13;25.45
False;2002;21;2;3;14;29.38
False;2002;21;2;3;15;69.44
False;2002;21;2;3;16;212.19
False;2002;21;2;3;17;527.9
False;2002;21;2;3;18;1676.6499999999999
False;2002;21;2;3;19;91.86
False;2002;22;2;3;3;6.08
False;2002;22;2;3;4;13.85
False;2002;22;2;3;5;7.96
False;2002;22;2;3;6;7.7
False;2002;22;2;3;7;13.52
False;2002;22;2;3;8;24.44
False;2002;22;2;3;9;19.71
False;2002;22;2;3;11;39.269999999999996
False;2002;22;2;3;12;58.3
False;2002;22;2;3;13;34.86
False;2002;22;2;3;14;24.03
False;2002;22;2;3;15;41.730000000000004
False;2002;22;2;3;16;160.13
False;2002;22;2;3;18;1381.66
False;2002;22;2;3;19;71.1
False;2002;23;2;3;6;14.12
False;2002;23;2;3;8;23.17
False;2002;23;2;3;9;36.55
False;2002;23;2;3;10;11.25
False;2002;23;2;3;11;32.400000000000006
False;2002;23;2;3;13;29.02
False;2002;23;2;3;14;33.3
False;2002;23;2;3;15;85.78999999999999
False;2002;23;2;3;17;417.58000000000004
False;2002;23;2;3;19;66.27000000000001
False;2002;24;2;3;4;12.38
False;2002;24;2;3;5;10.95
False;2002;24;2;3;6;18.02
False;2002;24;2;3;7;12.56
False;2002;24;2;3;8;11.86
False;2002;24;2;3;9;31.23
False;2002;24;2;3;10;17.65
False;2002;24;2;3;11;22.89
False;2002;24;2;3;12;35.1
False;2002;24;2;3;14;42.730000000000004
False;2002;24;2;3;17;353.43
False;2002;24;2;3;18;1578.74
False;2002;24;2;3;19;65.48
False;2002;25;2;3;4;6.48
False;2002;25;2;3;6;14.68
False;2002;25;2;3;7;19.299999999999997
False;2002;25;2;3;8;34.26
False;2002;25;2;3;9;17.62
False;2002;25;2;3;10;33.53
False;2002;25;2;3;11;42.32
False;2002;25;2;3;12;37.8
False;2002;25;2;3;13;34.05
False;2002;25;2;3;15;125.27000000000001
False;2002;25;2;3;16;257.28000000000003
False;2002;25;2;3;17;856.4399999999999
False;2002;25;2;3;18;1862.1999999999998
False;2002;25;2;3;19;95.6
False;2002;0;3;3;1;0.87
False;2002;0;3;3;2;0.18
False;2002;0;3;3;3;0.16
False;2002;0;3;3;4;0.95
False;2002;0;3;3;5;1.94
False;2002;0;3;3;6;1.74
False;2002;0;3;3;7;0.81
False;2002;0;3;3;8;1.67
False;2002;0;3;3;9;2.57
False;2002;0;3;3;10;2.05
False;2002;0;3;3;11;1.62
False;2002;0;3;3;12;0.63
False;2002;0;3;3;14;1.31
False;2002;0;3;3;16;1.23
False;2002;0;3;3;17;1.16
False;2002;0;3;3;19;1.12
False;2002;1;3;3;1;1.86
False;2002;1;3;3;4;2.05
False;2002;1;3;3;5;0.95
False;2002;1;3;3;6;2.08
False;2002;1;3;3;7;1.95
False;2002;1;3;3;8;1.28
False;2002;1;3;3;9;0.77
False;2002;1;3;3;10;1.66
False;2002;1;3;3;11;3.29
False;2002;1;3;3;12;0.78
False;2002;1;3;3;16;5.48
False;2002;1;3;3;19;1.3
False;2002;3;3;3;6;8.76
False;2002;3;3;3;8;4.38
False;2002;3;3;3;9;4.95
False;2002;3;3;3;10;4.89
False;2002;3;3;3;14;8.8
False;2002;3;3;3;19;1.93
False;2002;4;3;3;6;7.33
False;2002;4;3;3;19;0.39
False;2002;5;3;3;1;4.9
False;2002;5;3;3;2;3.94
False;2002;5;3;3;3;3.48
False;2002;5;3;3;5;3.69
False;2002;5;3;3;6;3.77
False;2002;5;3;3;11;3.54
False;2002;5;3;3;12;3.46
False;2002;5;3;3;19;1.7
False;2002;7;3;3;10;8.58
False;2002;7;3;3;19;0.57
False;2002;8;3;3;6;8.27
False;2002;8;3;3;8;6.37
False;2002;8;3;3;10;12.78
False;2002;8;3;3;19;1.7
False;2002;12;3;3;5;2.92
False;2002;12;3;3;8;1.2
False;2002;12;3;3;9;1.36
False;2002;12;3;3;12;1.25
False;2002;12;3;3;19;0.44
False;2002;13;3;3;5;6.77
False;2002;13;3;3;19;0.36
False;2002;14;3;3;4;2.24
False;2002;14;3;3;5;3.38
False;2002;14;3;3;7;0.95
False;2002;14;3;3;8;0.89
False;2002;14;3;3;9;4.05
False;2002;14;3;3;10;2.03
False;2002;14;3;3;11;2.95
False;2002;14;3;3;14;3.17
False;2002;14;3;3;17;2.3
False;2002;14;3;3;19;1.26
False;2002;17;3;3;7;6.01
False;2002;17;3;3;9;17.29
False;2002;17;3;3;10;5.44
False;2002;17;3;3;19;1.83
False;2002;18;3;3;1;7.28
False;2002;18;3;3;8;5.34
False;2002;18;3;3;10;11.29
False;2002;18;3;3;19;1.46
False;2002;19;3;3;5;7.69
False;2002;19;3;3;8;11.12
False;2002;19;3;3;9;6.29
False;2002;19;3;3;12;5.5
False;2002;19;3;3;14;17.93
False;2002;19;3;3;19;2.86
False;2002;20;3;3;5;7.14
False;2002;20;3;3;6;7.22
False;2002;20;3;3;8;5.47
False;2002;20;3;3;9;5.65
False;2002;20;3;3;10;5.23
False;2002;20;3;3;19;1.81
False;2002;22;3;3;8;6.11
False;2002;22;3;3;17;12.24
False;2002;22;3;3;19;0.82
False;2002;23;3;3;6;14.12
False;2002;23;3;3;9;12.18
False;2002;23;3;3;19;1.56
False;2002;24;3;3;4;6.19
False;2002;24;3;3;16;10.37
False;2002;24;3;3;17;14.14
False;2002;24;3;3;19;1.18
False;2002;25;3;3;9;11.75
False;2002;25;3;3;11;10.58
False;2002;25;3;3;19;1.57
False;2003;3;1;3;3;4.42
False;2003;4;1;3;5;15.12
False;2003;5;1;3;2;4.17
False;2003;6;1;3;6;5.48
False;2003;7;1;3;3;8.09
False;2003;8;1;3;3;11.84
False;2003;8;1;3;8;12.68
False;2003;9;1;3;7;31.39
False;2003;10;1;3;5;24.77
False;2003;10;1;3;7;10.69
False;2003;13;1;3;3;4.77
False;2003;13;1;3;5;13.36
False;2003;18;1;3;4;5.86
False;2003;19;1;3;4;6.6
False;2003;22;1;3;3;6.07
False;2003;22;1;3;6;7.88
False;2003;24;1;3;5;5.37
False;2003;3;1;3;2;5.32
False;2003;8;1;3;5;16.08
False;2003;5;1;3;3;6.86
False;2003;6;1;3;2;5.03
False;2003;8;1;3;4;13.28
False;2003;14;1;3;2;4.56
False;2003;0;2;3;1;0.21
False;2003;4;2;3;10;23.54
False;2003;5;2;3;18;975.22
False;2003;6;2;3;13;11.35
False;2003;6;2;3;18;1071.68
False;2003;7;2;3;13;10.23
False;2003;7;2;3;15;26.23
False;2003;8;2;3;7;7.48
False;2003;9;2;3;10;24.59
False;2003;9;2;3;13;29.42
False;2003;9;2;3;15;41.74
False;2003;9;2;3;16;96.08
False;2003;9;2;3;18;679.58
False;2003;13;2;3;1;6.62
False;2003;13;2;3;10;5.41
False;2003;13;2;3;16;68.85
False;2003;18;2;3;5;6.24
False;2003;18;2;3;12;9.67
False;2003;18;2;3;15;63.23
False;2003;18;2;3;16;123.76
False;2003;18;2;3;18;1282.14
False;2003;19;2;3;12;5.37
False;2003;19;2;3;16;97.27
False;2003;20;2;3;15;48.11
False;2003;21;2;3;18;1280.45
False;2003;22;2;3;10;18.22
False;2003;22;2;3;15;92.78
False;2003;22;2;3;17;414.56
False;2003;23;2;3;11;33.06
False;2003;23;2;3;18;1055.41
False;2003;24;2;3;11;29.05
False;2003;24;2;3;17;292.72
False;2003;24;2;3;18;1134.0
False;2003;25;2;3;16;276.29
False;2003;5;1;3;4;3.92
False;2003;7;1;3;5;8.91
False;2003;10;1;3;9;87.04
False;2003;20;1;3;3;4.93
False;2003;20;1;3;5;21.310000000000002
False;2003;22;1;3;2;7.75
False;2003;24;1;3;3;5.43
False;2003;3;1;3;7;18.32
False;2003;3;1;3;9;49.11
False;2003;4;1;3;4;18.21
False;2003;4;1;3;6;22.44
False;2003;5;1;3;6;30.61
False;2003;5;1;3;7;14.92
False;2003;6;1;3;4;22.85
False;2003;7;1;3;7;18.6
False;2003;7;1;3;9;64.14
False;2003;7;1;3;11;163.26000000000002
False;2003;8;1;3;7;22.450000000000003
False;2003;9;1;3;8;75.24
False;2003;9;1;3;11;191.7
False;2003;13;1;3;7;11.42
False;2003;17;1;3;4;18.009999999999998
False;2003;17;1;3;6;34.940000000000005
False;2003;17;1;3;7;18.43
False;2003;17;1;3;8;31.61
False;2003;18;1;3;7;17.13
False;2003;19;1;3;6;14.64
False;2003;19;1;3;7;12.8
False;2003;20;1;3;7;19.14
False;2003;21;1;3;4;5.9
False;2003;21;1;3;8;36.75
False;2003;21;1;3;9;73.32
False;2003;22;1;3;9;86.45
False;2003;23;1;3;3;11.09
False;2003;23;1;3;7;13.46
False;2003;23;1;3;8;69.17999999999999
False;2003;23;1;3;9;12.31
False;2003;23;1;3;10;102.29
False;2003;25;1;3;9;59.33
False;2003;3;1;3;6;8.86
False;2003;4;1;3;3;20.92
False;2003;9;1;3;4;26.25
False;2003;25;1;3;4;18.93
False;2003;3;1;3;4;15.120000000000001
False;2003;3;1;3;8;56.45
False;2003;3;1;3;10;142.13
False;2003;4;1;3;8;43.44
False;2003;5;1;3;8;27.02
False;2003;5;1;3;9;102.69
False;2003;6;1;3;8;47.42
False;2003;7;1;3;10;78.42
False;2003;8;1;3;10;90.25
False;2003;9;1;3;10;172.12
False;2003;9;1;3;13;911.9099999999999
False;2003;9;1;3;14;1097.4500000000003
False;2003;10;1;3;11;244.67000000000002
False;2003;13;1;3;10;135.32
False;2003;18;1;3;10;131.83
False;2003;19;1;3;9;92.57000000000001
False;2003;20;1;3;10;158.28
False;2003;21;1;3;3;15.330000000000002
False;2003;21;1;3;10;141.38
False;2003;21;1;3;11;299.3
False;2003;22;1;3;11;137.93
False;2003;23;1;3;12;415.29999999999995
False;2003;24;1;3;8;46.879999999999995
False;2003;24;1;3;11;220.81
False;2003;25;1;3;8;39.88
False;2003;25;1;3;10;163.73999999999998
False;2003;1;1;3;2;4.53
False;2003;4;1;3;11;240.53
False;2003;7;1;3;6;28.68
False;2003;8;1;3;9;81.44000000000001
False;2003;10;1;3;8;47.91
False;2003;13;1;3;8;49.3
False;2003;19;1;3;11;321.8
False;2003;24;1;3;12;439.91999999999996
False;2003;4;1;3;10;200.05999999999997
False;2003;5;1;3;11;227.98000000000002
False;2003;9;1;3;9;131.25
False;2003;9;1;3;16;3026.66
False;2003;18;1;3;8;73.5
False;2003;18;1;3;13;736.27
False;2003;20;1;3;8;10.86
False;2003;20;1;3;14;1227.3200000000002
False;2003;20;1;3;15;2485.88
False;2003;21;1;3;14;1314.59
False;2003;22;1;3;10;139.66
False;2003;23;1;3;14;1228.62
False;2003;25;1;3;15;2338.34
False;2003;18;1;3;6;12.48
False;2003;7;1;3;2;9.97
False;2003;8;1;3;6;25.37
False;2003;3;1;3;1;59.50000000000001
False;2003;4;1;3;2;6.7
False;2003;4;1;3;13;880.84
False;2003;5;1;3;14;1273.6699999999998
False;2003;6;1;3;5;10.85
False;2003;6;1;3;11;293.6
False;2003;7;1;3;1;57.24999999999999
False;2003;7;1;3;12;377.70000000000005
False;2003;9;1;3;1;75.7
False;2003;9;1;3;17;6516.72
False;2003;10;1;3;1;69.5
False;2003;10;1;3;10;168.92000000000002
False;2003;12;1;3;2;4.59
False;2003;13;1;3;2;11.52
False;2003;13;1;3;11;206.82000000000005
False;2003;14;1;3;3;10.36
False;2003;14;1;3;4;14.12
False;2003;17;1;3;1;55.32
False;2003;17;1;3;11;214.07
False;2003;18;1;3;2;12.76
False;2003;18;1;3;3;5.27
False;2003;19;1;3;1;114.92999999999999
False;2003;20;1;3;2;6.64
False;2003;20;1;3;6;14.7
False;2003;20;1;3;11;248.06
False;2003;21;1;3;1;94.56
False;2003;21;1;3;2;6.8
False;2003;21;1;3;5;14.22
False;2003;21;1;3;12;522.34
False;2003;22;1;3;4;13.5
False;2003;22;1;3;13;677.6300000000001
False;2003;23;1;3;1;68.77000000000001
False;2003;24;1;3;6;11.96
False;2003;24;1;3;7;25.490000000000002
False;2003;24;1;3;13;600.86
False;2003;25;1;3;6;22.799999999999997
False;2003;25;1;3;7;46.55
False;2003;25;1;3;13;967.49
False;2003;0;1;3;1;78.68
False;2003;0;1;3;2;5.22
False;2003;0;1;3;3;7.21
False;2003;0;1;3;4;12.719999999999999
False;2003;0;1;3;5;12.530000000000001
False;2003;0;1;3;6;15.649999999999999
False;2003;0;1;3;7;21.950000000000003
False;2003;0;1;3;8;43.57000000000001
False;2003;0;1;3;9;79.3
False;2003;0;1;3;10;148.2
False;2003;0;1;3;11;257.72
False;2003;0;1;3;12;449.7900000000001
False;2003;0;1;3;13;748.6700000000001
False;2003;0;1;3;14;1294.3500000000001
False;2003;0;1;3;15;2204.54
False;2003;0;1;3;16;3705.7900000000004
False;2003;0;1;3;17;6636.34
False;2003;0;1;3;18;14986.21
False;2003;0;1;3;19;941.24
False;2003;1;1;3;1;70.36
False;2003;1;1;3;3;4.109999999999999
False;2003;1;1;3;4;14.84
False;2003;1;1;3;5;18.11
False;2003;1;1;3;6;10.809999999999999
False;2003;1;1;3;7;21.349999999999998
False;2003;1;1;3;8;40.74
False;2003;1;1;3;9;79.74
False;2003;1;1;3;10;135.73999999999998
False;2003;1;1;3;11;310.99
False;2003;1;1;3;12;470.95
False;2003;1;1;3;13;755.0100000000001
False;2003;1;1;3;14;1356.8700000000001
False;2003;1;1;3;15;2269.3199999999993
False;2003;1;1;3;16;3653.4799999999996
False;2003;1;1;3;17;6308.95
False;2003;1;1;3;18;13751.160000000002
False;2003;1;1;3;19;772.5500000000001
False;2003;3;1;3;11;260.92
False;2003;3;1;3;12;411.7699999999999
False;2003;3;1;3;13;637.9
False;2003;3;1;3;14;1262.29
False;2003;3;1;3;15;1891.9
False;2003;3;1;3;16;3282.2100000000005
False;2003;3;1;3;17;6545.67
False;2003;3;1;3;18;14506.220000000001
False;2003;3;1;3;19;765.7499999999999
False;2003;4;1;3;1;76.42
False;2003;4;1;3;7;32.14
False;2003;4;1;3;9;95.29999999999998
False;2003;4;1;3;12;441.41
False;2003;4;1;3;14;1381.4400000000005
False;2003;4;1;3;15;2417.88
False;2003;4;1;3;16;3634.740000000001
False;2003;4;1;3;17;6143.68
False;2003;4;1;3;18;14274.23
False;2003;4;1;3;19;976.17
False;2003;5;1;3;1;91.80999999999999
False;2003;5;1;3;10;174.96
False;2003;5;1;3;12;411.46999999999997
False;2003;5;1;3;13;656.7199999999999
False;2003;5;1;3;15;2039.1999999999998
False;2003;5;1;3;16;3605.29
False;2003;5;1;3;17;7035.6500000000015
False;2003;5;1;3;18;15543.14
False;2003;5;1;3;19;968.68
False;2003;6;1;3;1;92.61999999999999
False;2003;6;1;3;7;19.07
False;2003;6;1;3;9;76.32999999999998
False;2003;6;1;3;10;114.31000000000002
False;2003;6;1;3;12;454.37
False;2003;6;1;3;13;732.13
False;2003;6;1;3;14;1171.3600000000001
False;2003;6;1;3;15;2036.0600000000002
False;2003;6;1;3;16;3308.2900000000004
False;2003;6;1;3;17;6376.119999999999
False;2003;6;1;3;18;15301.239999999998
False;2003;6;1;3;19;976.2
False;2003;7;1;3;8;49.61999999999999
